Refnis,Place,Year,Month,dwellings,appartments,one-dwelling buildings,surface area
52048,MONTIGNY-LE-TILLEUL,2014,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,3,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,4,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2014,5,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,6,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,7,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2014,8,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,9,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2014,10,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,11,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2014,12,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2015,1,1.0,12.0,12.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,3,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,4,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2015,5,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2015,6,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,7,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,8,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2015,9,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,10,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2015,11,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2015,12,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2016,1,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,3,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,4,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,5,4.0,4.0,0.0,4.0
52048,MONTIGNY-LE-TILLEUL,2016,6,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2016,7,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,8,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2016,9,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,10,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,11,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2016,12,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2017,1,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2017,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2017,3,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2017,4,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2017,5,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2017,6,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2017,7,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2017,8,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2017,9,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2017,10,2.0,3.0,2.0,1.0
52048,MONTIGNY-LE-TILLEUL,2017,11,4.0,4.0,0.0,4.0
52048,MONTIGNY-LE-TILLEUL,2017,12,4.0,4.0,0.0,4.0
52048,MONTIGNY-LE-TILLEUL,2018,1,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,2,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,3,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2018,4,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,5,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2018,6,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2018,7,3.0,3.0,0.0,3.0
52048,MONTIGNY-LE-TILLEUL,2018,8,4.0,4.0,0.0,4.0
52048,MONTIGNY-LE-TILLEUL,2018,9,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,10,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,11,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2018,12,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2019,1,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2019,2,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2019,3,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2019,4,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2019,5,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2019,6,2.0,3.0,2.0,1.0
52048,MONTIGNY-LE-TILLEUL,2019,7,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2019,8,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2019,9,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2019,10,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2019,11,3.0,4.0,2.0,2.0
52048,MONTIGNY-LE-TILLEUL,2019,12,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,1,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2020,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,3,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2020,4,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2020,5,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,6,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,7,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,8,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2020,9,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2020,10,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2020,11,3.0,3.0,0.0,3.0
52048,MONTIGNY-LE-TILLEUL,2020,12,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2021,1,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2021,2,0.0,0.0,0.0,0.0
52048,MONTIGNY-LE-TILLEUL,2021,3,1.0,1.0,0.0,1.0
52048,MONTIGNY-LE-TILLEUL,2021,4,2.0,2.0,0.0,2.0
52048,MONTIGNY-LE-TILLEUL,2021,5,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2012,1,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2012,2,2.0,7.0,6.0,1.0
52055,PONT-À-CELLES,2012,3,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2012,4,1.0,3.0,3.0,0.0
52055,PONT-À-CELLES,2012,5,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2012,6,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2012,7,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2012,8,2.0,3.0,2.0,1.0
52055,PONT-À-CELLES,2012,9,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2012,10,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2012,11,5.0,5.0,0.0,5.0
52055,PONT-À-CELLES,2012,12,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2013,1,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2013,2,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2013,3,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2013,4,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2013,5,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2013,6,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2013,7,2.0,7.0,6.0,1.0
52055,PONT-À-CELLES,2013,8,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2013,9,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2013,10,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2013,11,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2013,12,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2014,1,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2014,2,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2014,3,5.0,8.0,4.0,4.0
52055,PONT-À-CELLES,2014,4,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2014,5,4.0,5.0,2.0,3.0
52055,PONT-À-CELLES,2014,6,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2014,7,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2014,8,4.0,6.0,3.0,3.0
52055,PONT-À-CELLES,2014,9,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2014,10,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2014,11,2.0,4.0,3.0,1.0
52055,PONT-À-CELLES,2014,12,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2015,1,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2015,2,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2015,3,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2015,4,2.0,6.0,5.0,1.0
52055,PONT-À-CELLES,2015,5,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2015,6,6.0,7.0,2.0,5.0
52055,PONT-À-CELLES,2015,7,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2015,8,7.0,21.0,15.0,6.0
52055,PONT-À-CELLES,2015,9,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2015,10,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2015,11,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2015,12,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2016,1,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2016,2,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2016,3,6.0,6.0,0.0,6.0
52055,PONT-À-CELLES,2016,4,12.0,12.0,0.0,12.0
52055,PONT-À-CELLES,2016,5,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2016,6,3.0,5.0,3.0,2.0
52055,PONT-À-CELLES,2016,7,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2016,8,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2016,9,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2016,10,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2016,11,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2016,12,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2017,1,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2017,2,3.0,4.0,2.0,2.0
52055,PONT-À-CELLES,2017,3,1.0,3.0,3.0,0.0
52055,PONT-À-CELLES,2017,4,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2017,5,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2017,6,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2017,7,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2017,8,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2017,9,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2017,10,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2017,11,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2017,12,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2018,1,3.0,4.0,2.0,2.0
52055,PONT-À-CELLES,2018,2,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2018,3,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2018,4,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2018,5,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2018,6,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2018,7,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2018,8,1.0,4.0,4.0,0.0
52055,PONT-À-CELLES,2018,9,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2018,10,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2018,11,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2018,12,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2019,1,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2019,2,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2019,3,5.0,8.0,4.0,4.0
52055,PONT-À-CELLES,2019,4,6.0,6.0,0.0,6.0
52055,PONT-À-CELLES,2019,5,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2019,6,8.0,19.0,12.0,7.0
52055,PONT-À-CELLES,2019,7,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2019,8,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2019,9,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2019,10,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2019,11,9.0,9.0,0.0,9.0
52055,PONT-À-CELLES,2019,12,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2020,1,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2020,2,3.0,3.0,0.0,3.0
52055,PONT-À-CELLES,2020,3,1.0,1.0,0.0,1.0
52055,PONT-À-CELLES,2020,4,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2020,5,5.0,10.0,6.0,4.0
52055,PONT-À-CELLES,2020,6,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2020,7,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2020,8,6.0,6.0,0.0,6.0
52055,PONT-À-CELLES,2020,9,6.0,6.0,0.0,6.0
52055,PONT-À-CELLES,2020,10,4.0,4.0,0.0,4.0
52055,PONT-À-CELLES,2020,11,9.0,9.0,0.0,9.0
52055,PONT-À-CELLES,2020,12,0.0,0.0,0.0,0.0
52055,PONT-À-CELLES,2021,1,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2021,2,2.0,2.0,0.0,2.0
52055,PONT-À-CELLES,2021,3,,,,
52055,PONT-À-CELLES,2021,4,,,,
52055,PONT-À-CELLES,2021,5,,,,
52074,AISEAU-PRESLES,2012,1,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2012,2,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2012,3,2.0,5.0,4.0,1.0
52074,AISEAU-PRESLES,2012,4,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2012,5,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2012,6,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2012,7,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2012,8,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2012,9,2.0,4.0,3.0,1.0
52074,AISEAU-PRESLES,2012,10,3.0,3.0,0.0,3.0
52074,AISEAU-PRESLES,2012,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2012,12,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,1,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2013,2,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,3,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,4,1.0,2.0,2.0,0.0
52074,AISEAU-PRESLES,2013,5,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2013,6,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,7,6.0,9.0,4.0,5.0
52074,AISEAU-PRESLES,2013,8,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,9,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2013,10,4.0,4.0,0.0,4.0
52074,AISEAU-PRESLES,2013,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2013,12,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,1,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2014,2,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,3,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,4,6.0,6.0,0.0,6.0
52074,AISEAU-PRESLES,2014,5,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,6,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2014,7,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,8,1.0,2.0,2.0,0.0
52074,AISEAU-PRESLES,2014,9,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,10,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2014,12,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2015,1,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,2,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,3,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2015,4,3.0,6.0,4.0,2.0
52074,AISEAU-PRESLES,2015,5,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,6,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,7,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,8,5.0,5.0,0.0,5.0
52074,AISEAU-PRESLES,2015,9,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,10,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2015,12,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,1,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,2,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,3,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,4,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2016,5,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,6,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,7,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2016,8,3.0,3.0,0.0,3.0
52074,AISEAU-PRESLES,2016,9,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2016,10,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2016,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2016,12,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2017,1,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2017,2,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2017,3,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2017,4,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2017,5,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2017,6,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2017,7,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2017,8,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2017,9,4.0,4.0,0.0,4.0
52074,AISEAU-PRESLES,2017,10,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2017,11,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2017,12,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2018,1,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2018,2,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2018,3,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2018,4,1.0,4.0,4.0,0.0
52074,AISEAU-PRESLES,2018,5,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2018,6,5.0,5.0,0.0,5.0
52074,AISEAU-PRESLES,2018,7,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2018,8,1.0,5.0,5.0,0.0
52074,AISEAU-PRESLES,2018,9,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2018,10,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2018,11,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2018,12,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2019,1,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2019,2,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2019,3,2.0,5.0,4.0,1.0
52074,AISEAU-PRESLES,2019,4,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2019,5,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2019,6,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2019,7,3.0,5.0,3.0,2.0
52074,AISEAU-PRESLES,2019,8,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2019,9,5.0,5.0,0.0,5.0
52074,AISEAU-PRESLES,2019,10,4.0,4.0,0.0,4.0
52074,AISEAU-PRESLES,2019,11,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2019,12,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2020,1,15.0,15.0,0.0,15.0
52074,AISEAU-PRESLES,2020,2,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2020,3,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2020,4,5.0,7.0,3.0,4.0
52074,AISEAU-PRESLES,2020,5,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2020,6,5.0,5.0,0.0,5.0
52074,AISEAU-PRESLES,2020,7,3.0,3.0,0.0,3.0
52074,AISEAU-PRESLES,2020,8,3.0,5.0,3.0,2.0
52074,AISEAU-PRESLES,2020,9,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2020,10,0.0,0.0,0.0,0.0
52074,AISEAU-PRESLES,2020,11,3.0,3.0,0.0,3.0
52074,AISEAU-PRESLES,2020,12,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2021,1,1.0,1.0,0.0,1.0
52074,AISEAU-PRESLES,2021,2,4.0,4.0,0.0,4.0
52074,AISEAU-PRESLES,2021,3,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2021,4,2.0,2.0,0.0,2.0
52074,AISEAU-PRESLES,2021,5,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2012,1,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2012,2,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2012,3,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2012,4,2.0,9.0,8.0,1.0
52075,LES BONS VILLERS,2012,5,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2012,6,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2012,7,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2012,8,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2012,9,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2012,10,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2012,11,4.0,4.0,0.0,4.0
52075,LES BONS VILLERS,2012,12,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2013,1,4.0,16.0,14.0,2.0
52075,LES BONS VILLERS,2013,2,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2013,3,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2013,4,5.0,5.0,0.0,5.0
52075,LES BONS VILLERS,2013,5,6.0,6.0,0.0,6.0
52075,LES BONS VILLERS,2013,6,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2013,7,4.0,7.0,4.0,3.0
52075,LES BONS VILLERS,2013,8,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2013,9,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2013,10,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2013,11,1.0,6.0,6.0,0.0
52075,LES BONS VILLERS,2013,12,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2014,1,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2014,2,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2014,3,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2014,4,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2014,5,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2014,6,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2014,7,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2014,8,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2014,9,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2014,10,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2014,11,3.0,11.0,9.0,2.0
52075,LES BONS VILLERS,2014,12,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2015,1,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2015,2,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2015,3,2.0,38.0,37.0,1.0
52075,LES BONS VILLERS,2015,4,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2015,5,3.0,16.0,15.0,1.0
52075,LES BONS VILLERS,2015,6,4.0,5.0,2.0,3.0
52075,LES BONS VILLERS,2015,7,1.0,2.0,2.0,0.0
52075,LES BONS VILLERS,2015,8,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2015,9,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2015,10,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2015,11,1.0,7.0,7.0,0.0
52075,LES BONS VILLERS,2015,12,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2016,1,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2016,2,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2016,3,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2016,4,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2016,5,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2016,6,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2016,7,6.0,18.0,14.0,4.0
52075,LES BONS VILLERS,2016,8,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2016,9,0.0,0.0,0.0,0.0
52075,LES BONS VILLERS,2016,10,5.0,13.0,10.0,3.0
52075,LES BONS VILLERS,2016,11,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2016,12,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2017,1,2.0,5.0,4.0,1.0
52075,LES BONS VILLERS,2017,2,2.0,2.0,0.0,2.0
52075,LES BONS VILLERS,2017,3,1.0,1.0,0.0,1.0
52075,LES BONS VILLERS,2017,4,3.0,3.0,0.0,3.0
52075,LES BONS VILLERS,2017,5,3.0,6.0,4.0,2.0
